PATHWAY_URI	DISPLAY_NAME	DIRECT_SUB_PATHWAY_URIS	ALL_SUB_PATHWAY_URIS
inoh:id1956755767_CD28_signaling	INOH	CD28 signaling ( CD4 T cell receptor signaling (NF-kB cascade) )	"CD28 signaling ( CD4 T cell receptor signaling (NF-kB cascade) )";	12
inoh:id2011912970_Cell_proliferation	INOH	Cell proliferation ( EGF signaling pathway Diagram )	"Cell proliferation ( EGF signaling pathway Diagram )";	0
biofactoid:b773433a-0162-4bd3-a5ba-ba3ede6e7a5e	Biofactoid	MiR-422a promotes adipogenesis via MeCP2 downregulation in human bone marrow mesenchymal stem cells.	"MiR-422a promotes adipogenesis via MeCP2 downregulation in human bone marrow mesenchymal stem cells.";	6
biofactoid:db41f244-19dc-45fc-8722-0e4860ddfbaf	Biofactoid	Repulsive Sema3E-Plexin-D1 signaling coordinates both axonal extension and steering via activating an autoregulatory factor, Mtss1.	"Repulsive Sema3E-Plexin-D1 signaling coordinates both axonal extension and steering via activating an autoregulatory factor, Mtss1.";	1
inoh:id1255128440_D_Glycerate_2_phosphate___Phosphoenol_pyruvic_acid___H2O	INOH	D-Glycerate 2-phosphate = Phosphoenol-pyruvic acid + H2O ( Citrate cycle )	"D-Glycerate 2-phosphate = Phosphoenol-pyruvic acid + H2O ( Citrate cycle )";	4
inoh:id1167282350_Signaling_with_Wnt__Canonical_	INOH	Signaling with Wnt (Canonical) ( Drosophila Wingless/Wnt signaling pathway Diagram )	"Signaling with Wnt (Canonical) ( Drosophila Wingless/Wnt signaling pathway Diagram )";	13
biofactoid:be999e1c-45fc-4b19-841c-131c40b54b57	Biofactoid	Tgif1-deficiency impairs cytoskeletal architecture in osteoblasts by activating PAK3 signaling	"Tgif1-deficiency impairs cytoskeletal architecture in osteoblasts by activating PAK3 signaling";	2
biofactoid:6c2dea17-9f1d-4c28-a350-4e08fcac3c1e	Biofactoid	Analyzing the interactome of human CK2β in prostate carcinoma cells reveals HSP70-1 and Rho guanin nucleotide exchange factor 12 as novel interaction partners.	"Analyzing the interactome of human CK2β in prostate carcinoma cells reveals HSP70-1 and Rho guanin nucleotide exchange factor 12 as novel interaction partners.";	42
inoh:id217128926_NAD_____S__Lactic_acid___NADH___Pyruvic_acid	INOH	NAD+ + (S)-Lactic acid = NADH + Pyruvic acid ( Glycolysis and Gluconeogenesis )	"NAD+ + (S)-Lactic acid = NADH + Pyruvic acid ( Glycolysis and Gluconeogenesis )";	5
http://bioregistry.io/reactome:R-HSA-1793185	Reactome	Chondroitin sulfate/dermatan sulfate metabolism	"Chondroitin sulfate/dermatan sulfate metabolism";	8
inoh:id1729085547_L_Alanine___2_Oxo_glutaric_acid___Pyruvic_acid___L_Glutamic_acid	INOH	L-Alanine + 2-Oxo-glutaric acid = Pyruvic acid + L-Glutamic acid ( Glutamic acid and Glutamine metabolism )	"L-Alanine + 2-Oxo-glutaric acid = Pyruvic acid + L-Glutamic acid ( Glutamic acid and Glutamine metabolism )";	3
inoh:id119352649__S__3_Hydroxy_3_methyl_glutaryl_CoA___3_Methyl_glutaconyl_CoA___H2O	INOH	(S)-3-Hydroxy-3-methyl-glutaryl-CoA = 3-Methyl-glutaconyl-CoA + H2O ( Valine,Leucine and Isoleucine degradation )	"(S)-3-Hydroxy-3-methyl-glutaryl-CoA = 3-Methyl-glutaconyl-CoA + H2O ( Valine,Leucine and Isoleucine degradation )";	2
biofactoid:559a70f4-5e72-4cba-8538-d5189fab33f6	Biofactoid	KLF5 and p53 comprise an incoherent feed-forward loop directing cell-fate decisions following stress.	"KLF5 and p53 comprise an incoherent feed-forward loop directing cell-fate decisions following stress.";	4
inoh:id1670594167_ATP___IDP___ADP___ITP	INOH	ATP + IDP = ADP + ITP ( Purine nucleotides and Nucleosides metabolism )	"ATP + IDP = ADP + ITP ( Purine nucleotides and Nucleosides metabolism )";	8
inoh:id1605060743_DIF_signaling	INOH	DIF signaling ( Drosophila Toll-like receptor signaling )	"DIF signaling ( Drosophila Toll-like receptor signaling )";	10
inoh:id738169305_Wnt_secretory_pathway__Drosophila_	INOH	Wnt secretory pathway (Drosophila) ( Drosophila Wingless/Wnt signaling pathway Diagram )	"Wnt secretory pathway (Drosophila) ( Drosophila Wingless/Wnt signaling pathway Diagram )";	3
biofactoid:d791ca54-f75b-4418-b196-2168d133c68a	Biofactoid	GRB2 enforces homology-directed repair initiation by MRE11.	"GRB2 enforces homology-directed repair initiation by MRE11.";	4
http://bioregistry.io/reactome:R-HSA-500657	Reactome	Presynaptic function of Kainate receptors	"Presynaptic function of Kainate receptors";	5
http://bioregistry.io/reactome:R-HSA-500792	Reactome	GPCR ligand binding	"GPCR ligand binding";	6
http://bioregistry.io/reactome:R-HSA-500753	Reactome	Pyrimidine biosynthesis	"Pyrimidine biosynthesis";	20
http://bioregistry.io/reactome:R-HSA-1799339	Reactome	SRP-dependent cotranslational protein targeting to membrane	"SRP-dependent cotranslational protein targeting to membrane";	11
http://bioregistry.io/reactome:R-HSA-1640170	Reactome	Cell Cycle	"Cell Cycle";	8
inoh:id1095623212_Cell_adhesion	INOH	Cell adhesion ( HGF signaling pathway )	"Cell adhesion ( HGF signaling pathway )";	0
biofactoid:7dd351f9-1fb3-48ff-b818-7ebaba643b64	Biofactoid	SIRT2 regulates mitochondrial dynamics and reprogramming via MEK1-ERK-DRP1 and AKT1-DRP1 axes.	"SIRT2 regulates mitochondrial dynamics and reprogramming via MEK1-ERK-DRP1 and AKT1-DRP1 axes.";	10
inoh:id1965556312_Toll_like_receptor_signaling_pathway__through_ECSIT__MEKK1__MKKs__p38_cascade_	INOH	Toll-like receptor signaling pathway (through ECSIT, MEKK1, MKKs, p38 cascade) ( Toll-like receptor signaling pathway (through ECSIT, MEKK1, MKKs, p38 cascade) )	"Toll-like receptor signaling pathway (through ECSIT, MEKK1, MKKs, p38 cascade) ( Toll-like receptor signaling pathway (through ECSIT, MEKK1, MKKs, p38 cascade) )";	13
inoh:id503650022_NAD_____S__Malic_acid___NADH___Oxaloacetic_acid	INOH	NAD+ + (S)-Malic acid = NADH + Oxaloacetic acid ( Citrate cycle )	"NAD+ + (S)-Malic acid = NADH + Oxaloacetic acid ( Citrate cycle )";	3
inoh:id1965556312_IL_1_signaling_through_JNK_cascade__canonical_	INOH	IL-1_signaling(through_JNK_cascade)(canonical) ( IL-1 signaling pathway (through JNK cascade) )	"IL-1_signaling(through_JNK_cascade)(canonical) ( IL-1 signaling pathway (through JNK cascade) )";	28
http://bioregistry.io/reactome:R-HSA-1643713	Reactome	Signaling by EGFR in Cancer	"Signaling by EGFR in Cancer";	6
http://bioregistry.io/reactome:R-HSA-1643685	Reactome	Disease	"Disease";	24
inoh:id871593795__2_Oxo_glutaric_acid___L_Phenylalanine___L_Glutamic_acid___Phenyl_pyruvic_acid	INOH	2-Oxo-glutaric acid + L-Phenylalanine = L-Glutamic acid + Phenyl-pyruvic acid ( Phenylalanine degradation )	"2-Oxo-glutaric acid + L-Phenylalanine = L-Glutamic acid + Phenyl-pyruvic acid ( Phenylalanine degradation )";	2
panther:_mitogenesis_s74_sa60_	PANTHER	mitogenesis	"mitogenesis";	0
inoh:id214498041_Beta_catenin_degradation_signaling__Canonical_	INOH	Beta catenin degradation signaling (Canonical) ( Mammalian Wnt signaling pathway Diagram )	"Beta catenin degradation signaling (Canonical) ( Mammalian Wnt signaling pathway Diagram )";	7
inoh:id1963153752_ATP___dUDP___ADP___dUTP	INOH	ATP + dUDP = ADP + dUTP ( Pyrimidine Nucleotides and Nucleosides metabolism )	"ATP + dUDP = ADP + dUTP ( Pyrimidine Nucleotides and Nucleosides metabolism )";	8
inoh:id52177995_Expression_of_diptericin_by_Relish	INOH	Expression of diptericin by Relish ( Drosophila IMD pathway )	"Expression of diptericin by Relish ( Drosophila IMD pathway )";	3
panther:_?_s42_a41_	PANTHER	?	"?";	0
inoh:id57124160_Beta_catenin_degradation_signaling__Canonical_	INOH	Beta catenin degradation signaling (Canonical) ( C. elegans endoderm induction Wnt signaling pathway Diagram )	"Beta catenin degradation signaling (Canonical) ( C. elegans endoderm induction Wnt signaling pathway Diagram )";	7
inoh:id398095751_Vulval_development	INOH	Vulval development ( EGF signaling pathway Diagram )	"Vulval development ( EGF signaling pathway Diagram )";	0
inoh:id916143446_PDGF_signaling_pathway__Mammal_	INOH	PDGF signaling pathway (Mammal) ( PDGF signaling pathway )	"PDGF signaling pathway (Mammal) ( PDGF signaling pathway )";	48
inoh:id96549742_CoA___GTP___Succinic_acid___Succinyl_CoA___GDP___Orthophosphate	INOH	CoA + GTP + Succinic acid = Succinyl-CoA + GDP + Orthophosphate ( Citrate cycle )	"CoA + GTP + Succinic acid = Succinyl-CoA + GDP + Orthophosphate ( Citrate cycle )";	3
panther:_Muscle_Contraction_s98_a95_	PANTHER	Muscle Contraction	"Muscle Contraction";	0
panther:_Muscle_Contraction_s98_a63_	PANTHER	Muscle Contraction	"Muscle Contraction";	0
inoh:id1330064393_L_Tetrahydro_folic_acid___L_Serine___5_10_Methylene_tetrahydro_folic_acid___Glycine___H2O	INOH	L-Tetrahydro-folic acid + L-Serine = 5,10-Methylene-tetrahydro-folic acid + Glycine + H2O ( Glycine and Serine metabolism )	"L-Tetrahydro-folic acid + L-Serine = 5,10-Methylene-tetrahydro-folic acid + Glycine + H2O ( Glycine and Serine metabolism )";	3
inoh:id1653676325_Drosophila_Wingless_Wnt_signaling_pathway	INOH	Drosophila Wingless/Wnt signaling pathway ( Drosophila Wingless/Wnt signaling pathway Diagram )	"Drosophila Wingless/Wnt signaling pathway ( Drosophila Wingless/Wnt signaling pathway Diagram )";	6
panther:_Gene_transcription_s21_a45_	PANTHER	Gene transcription	"Gene transcription";	0
panther:_Depolarization_s76_sa60_	PANTHER	Depolarization	"Depolarization";	0
inoh:id1814388314_Stabilization_and_accumulation_of_cytoplasmic_beta_catenin__Mammal_	INOH	Stabilization and accumulation of cytoplasmic beta-catenin (Mammal) ( Mammalian Wnt signaling pathway Diagram )	"Stabilization and accumulation of cytoplasmic beta-catenin (Mammal) ( Mammalian Wnt signaling pathway Diagram )";	7
inoh:id1370866331_Signaling_with_Wnt__Drosophila_	INOH	Signaling with Wnt (Drosophila) ( Drosophila Wingless/Wnt signaling pathway Diagram )	"Signaling with Wnt (Drosophila) ( Drosophila Wingless/Wnt signaling pathway Diagram )";	10
pathbank:SubPathways/109592	Pathbank	Depolarization	"Depolarization";"ActivatingSubPathway";	0
pathbank:SubPathways/109591	Pathbank	ATP Inhibition of ABCC8	"InhibitorySubPathway";"ATP Inhibition of ABCC8";	0
pathbank:SubPathways/109597	Pathbank	ATP Inhibition of ABCC8	"InhibitorySubPathway";"ATP Inhibition of ABCC8";	0
biofactoid:8d3b954f-dd06-4f75-99da-ffb806b01715	Biofactoid	An adipokine feedback regulating diurnal food intake rhythms in mice.	"An adipokine feedback regulating diurnal food intake rhythms in mice.";	15
inoh:id1009999963_Drosophila_Toll_like_receptor_signaling	INOH	Drosophila Toll-like receptor signaling ( Drosophila Toll-like receptor signaling )	"Drosophila Toll-like receptor signaling ( Drosophila Toll-like receptor signaling )";	30
inoh:id653854228_Steroids_metabolism	INOH	Steroids metabolism ( Steroids metabolism )	"Steroids metabolism ( Steroids metabolism )";	28
inoh:id641423861__5__Orotidylic_acid___Pyrophosphate___Orotic_acid___D_5_Phospho_ribosyl_1_diphosphate	INOH	5'-Orotidylic acid + Pyrophosphate = Orotic acid + D-5-Phospho-ribosyl 1-diphosphate ( Pyrimidine Nucleotides and Nucleosides metabolism )	"5'-Orotidylic acid + Pyrophosphate = Orotic acid + D-5-Phospho-ribosyl 1-diphosphate ( Pyrimidine Nucleotides and Nucleosides metabolism )";	2
http://bioregistry.io/reactome:R-HSA-5419276	Reactome	Mitochondrial translation termination	"Mitochondrial translation termination";	11
inoh:id2013454275_Signaling_without_Wnt__Drosophila_	INOH	Signaling without Wnt (Drosophila) ( Drosophila Wingless/Wnt signaling pathway Diagram )	"Signaling without Wnt (Drosophila) ( Drosophila Wingless/Wnt signaling pathway Diagram )";	3
inoh:id906230969_IL_7_signaling_pathway_JAK1_JAK3_STAT5_	INOH	IL-7 signaling pathway(JAK1 JAK3 STAT5) ( IL-7 signaling(JAK1 JAK3 STAT5) )	"IL-7 signaling pathway(JAK1 JAK3 STAT5) ( IL-7 signaling(JAK1 JAK3 STAT5) )";	18
inoh:id1431236609_Caspase9_activation_signaling	INOH	Caspase9 activation signaling ( Fas signaling pathway )	"Caspase9 activation signaling ( Fas signaling pathway )";	4
panther:_Relaxation_of_Bronchial_Air_Passage_s67_a76_	PANTHER	Relaxation of Bronchial Air Passage	"Relaxation of Bronchial Air Passage";	0
inoh:id1488632675_Signaling_with_Wnt__Canonical_	INOH	Signaling with Wnt (Canonical) ( C. elegans endoderm induction Wnt signaling pathway Diagram )	"Signaling with Wnt (Canonical) ( C. elegans endoderm induction Wnt signaling pathway Diagram )";	13
inoh:id2107987264_Drosophila_Notch_signaling_pathway	INOH	Drosophila Notch signaling pathway ( Notch signaling pathway Diagram )	"Drosophila Notch signaling pathway ( Notch signaling pathway Diagram )";	15
netpath:Pathway_EGFR1	NetPath	EGFR1	"EGFR1";	809
inoh:id918385262_tumor_formation__Canonical_	INOH	tumor formation (Canonical) ( Drosophila Wingless/Wnt signaling pathway Diagram )	"tumor formation (Canonical) ( Drosophila Wingless/Wnt signaling pathway Diagram )";	0
biofactoid:08b88026-6f9e-4d7c-bb22-5bdcc2fb7fdf	Biofactoid	TGF-β-Induced Phosphorylation of Usp9X Stabilizes Ankyrin-G and Regulates Dendritic Spine Development and Maintenance.	"TGF-β-Induced Phosphorylation of Usp9X Stabilizes Ankyrin-G and Regulates Dendritic Spine Development and Maintenance.";	5
http://bioregistry.io/reactome:R-HSA-512988	Reactome	Interleukin-3, Interleukin-5 and GM-CSF signaling	"Interleukin-3, Interleukin-5 and GM-CSF signaling";	60
http://bioregistry.io/reactome:R-HSA-1650814	Reactome	Collagen biosynthesis and modifying enzymes	"Collagen biosynthesis and modifying enzymes";	58
inoh:id218860701_AKT_PKB__Bad_signaling	INOH	AKT(PKB)-Bad signaling ( Insulin receptor signaling )	"AKT(PKB)-Bad signaling ( Insulin receptor signaling (D. melanogaster) )";"AKT(PKB)-Bad signaling ( Insulin receptor signaling )";"AKT(PKB)-Bad signaling ( Insulin receptor signaling (Mammal) )";"AKT(PKB)-Bad signaling ( Insulin receptor signaling (C. elegans) )";	3
http://bioregistry.io/reactome:R-HSA-2393930	Reactome	Phosphate bond hydrolysis by NUDT proteins	"Phosphate bond hydrolysis by NUDT proteins";	53
inoh:id646103207_NAD____3_Methyl_imidazole_acetaldehyde___H2O___NADH___3_Methyl_imidazole_acetic_acid	INOH	NAD+ + 3-Methyl-imidazole acetaldehyde + H2O = NADH + 3-Methyl-imidazole-acetic acid ( Histidine degradation )	"NAD+ + 3-Methyl-imidazole acetaldehyde + H2O = NADH + 3-Methyl-imidazole-acetic acid ( Histidine degradation )";	5
http://bioregistry.io/reactome:R-HSA-1655829	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	"Regulation of cholesterol biosynthesis by SREBP (SREBF)";	24
biofactoid:f601a60b-de60-4ea1-aa3c-9055edfbd10f	Biofactoid	Atrx Deletion in Neurons Leads to Sexually Dimorphic Dysregulation of miR-137 and Spatial Learning and Memory Deficits.	"Atrx Deletion in Neurons Leads to Sexually Dimorphic Dysregulation of miR-137 and Spatial Learning and Memory Deficits.";	4
biofactoid:db21b941-cde8-4c57-8a5f-0f3800582ad8	Biofactoid	Coordination between ECM and cell-cell adhesion regulates the development of islet aggregation, architecture, and functional maturation.	"Coordination between ECM and cell-cell adhesion regulates the development of islet aggregation, architecture, and functional maturation.";	1
biofactoid:811c6d69-29fd-43a7-b6c3-6182d2c517ff	Biofactoid	The autophagy protein Becn1 improves insulin sensitivity by promoting adiponectin secretion via exocyst binding.	"The autophagy protein Becn1 improves insulin sensitivity by promoting adiponectin secretion via exocyst binding.";	1
http://bioregistry.io/reactome:R-HSA-2395516	Reactome	Electron transport from NADPH to Ferredoxin	"Electron transport from NADPH to Ferredoxin";	4
http://bioregistry.io/reactome:R-HSA-15869	Reactome	Nucleotide metabolism	"Metabolism of nucleotides";"Nucleotide metabolism";	8
http://bioregistry.io/reactome:R-HSA-5576886	Reactome	Phase 4 - resting membrane potential	"Phase 4 - resting membrane potential";	6
http://bioregistry.io/reactome:R-HSA-5576893	Reactome	Phase 2 - plateau phase	"Phase 2 - plateau phase";	8
http://bioregistry.io/reactome:R-HSA-5576892	Reactome	Phase 0 - rapid depolarisation	"Phase 0 - rapid depolarisation";	9
http://bioregistry.io/reactome:R-HSA-5576894	Reactome	Phase 1 - inactivation of fast Na+ channels	"Phase 1 - inactivation of fast Na+ channels";	3
http://bioregistry.io/reactome:R-HSA-5576891	Reactome	Cardiac conduction	"Cardiac conduction";	14
http://bioregistry.io/reactome:R-HSA-5576890	Reactome	Phase 3 - rapid repolarisation	"Phase 3 - rapid repolarisation";	10
pathbank:SubPathways/110016	Pathbank	ATP Inhibition of ABCC8	"InhibitorySubPathway";"ATP Inhibition of ABCC8";	0
http://bioregistry.io/reactome:R-HSA-5578995	Reactome	Defective TPMT causes TPMT deficiency	"Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)";"Defective TPMT causes TPMT deficiency";	3
http://bioregistry.io/reactome:R-HSA-5578996	Reactome	Defective CYP27A1 causes CTX	"Defective CYP27A1 causes CTX";"Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX)";	6
http://bioregistry.io/reactome:R-HSA-5578999	Reactome	Defective GCLC causes HAGGSD	"Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD)";"Defective GCLC causes HAGGSD";	3
http://bioregistry.io/reactome:R-HSA-5578997	Reactome	Defective AHCY causes HMAHCHD	"Defective AHCY causes HMAHCHD";"Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)";	3
http://bioregistry.io/reactome:R-HSA-5578998	Reactome	Defective OPLAH causes OPLAHD	"Defective OPLAH causes OPLAHD";"Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD)";	3
biofactoid:fee3b3ff-bca3-4815-8459-bff3031d25c4	Biofactoid	Lipid droplet turnover at the lysosome inhibits growth of hepatocellular carcinoma in a BNIP3-dependent manner.	"Lipid droplet turnover at the lysosome inhibits growth of hepatocellular carcinoma in a BNIP3-dependent manner.";	2
http://bioregistry.io/reactome:R-HSA-5578749	Reactome	Transcriptional regulation by small RNAs	"Transcriptional regulation by small RNAs";	11
http://bioregistry.io/reactome:R-HSA-5578768	Reactome	Physiological factors	"Physiological factors";	16
http://bioregistry.io/reactome:R-HSA-5578775	Reactome	Ion homeostasis	"Ion homeostasis";	64
http://bioregistry.io/reactome:R-HSA-4839735	Reactome	Signaling by AXIN mutants	"Signaling by AXIN mutants";	4
http://bioregistry.io/reactome:R-HSA-4839726	Reactome	Chromatin organization	"Chromatin organization";	2
http://bioregistry.io/reactome:R-HSA-4839748	Reactome	Signaling by AMER1 mutants	"Signaling by AMER1 mutants";	4
http://bioregistry.io/reactome:R-HSA-4839743	Reactome	Signaling by CTNNB1 phospho-site mutants	"Signaling by CTNNB1 phospho-site mutants";	8
http://bioregistry.io/reactome:R-HSA-4839744	Reactome	Signaling by APC mutants	"Signaling by APC mutants";	4
http://bioregistry.io/reactome:R-HSA-5579006	Reactome	Defective GSS causes GSS deficiency	"Defective GSS causes GSS deficiency";"Defective GSS causes Glutathione synthetase deficiency (GSS deficiency)";	3
http://bioregistry.io/reactome:R-HSA-5579007	Reactome	Defective ACY1 causes encephalopathy	"Defective ACY1 causes encephalopathy";	3
http://bioregistry.io/reactome:R-HSA-5579004	Reactome	Defective CYP26C1 causes FFDD4	"Defective CYP26C1 causes FFDD4";"Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4)";	3
http://bioregistry.io/reactome:R-HSA-5579005	Reactome	Defective CYP4F22 causes ARCI5	"Defective CYP4F22 causes ARCI5";"Defective CYP4F22 causes Ichthyosis, congenital, autosomal recessive 5 (ARCI5)";	3
http://bioregistry.io/reactome:R-HSA-5579002	Reactome	Defective UGT1A1 causes hyperbilirubinemia	"Defective UGT1A1 causes hyperbilirubinemia";	6
http://bioregistry.io/reactome:R-HSA-5579000	Reactome	Defective CYP1B1 causes Glaucoma	"Defective CYP1B1 causes Glaucoma";	3
http://bioregistry.io/reactome:R-HSA-5579019	Reactome	Defective FMO3 causes TMAU	"Defective FMO3 causes TMAU";"Defective FMO3 causes Trimethylaminuria (TMAU)";	3
http://bioregistry.io/reactome:R-HSA-5579028	Reactome	Defective CYP17A1 causes AH5	"Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5)";"Defective CYP17A1 causes AH5";	9
http://bioregistry.io/reactome:R-HSA-5579029	Reactome	Metabolic disorders of biological oxidation enzymes	"Metabolic disorders of biological oxidation enzymes";	62
http://bioregistry.io/reactome:R-HSA-5579026	Reactome	Defective CYP11A1 causes AICSR	"Defective CYP11A1 causes AICSR";"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)";	2
http://bioregistry.io/reactome:R-HSA-5579027	Reactome	Defective CYP27B1 causes VDDR1B	"Defective CYP27B1 causes VDDR1B";"Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B)";	3
http://bioregistry.io/reactome:R-HSA-5579024	Reactome	Defective MAT1A causes MATD	"Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD)";"Defective MAT1A causes MATD";	3
http://bioregistry.io/reactome:R-HSA-5579022	Reactome	Defective GGT1 causes GLUTH	"Defective GGT1 causes GLUTH";"Defective GGT1 causes Glutathionuria (GLUTH)";	3
http://bioregistry.io/reactome:R-HSA-5579020	Reactome	Defective SLC35D1 causes SCHBCKD	"Defective SLC35D1 causes Schneckenbecken dysplasia (SCHBCKD)";"Defective SLC35D1 causes SCHBCKD";	3
http://bioregistry.io/reactome:R-HSA-5579021	Reactome	Defective CYP21A2 causes AH3	"Defective CYP21A2 causes AH3";"Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3)";	3
http://bioregistry.io/reactome:R-HSA-5579009	Reactome	Defective CYP11B2 causes CMO-1 deficiency	"Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency";"Defective CYP11B2 causes CMO-1 deficiency";	9
http://bioregistry.io/reactome:R-HSA-5579017	Reactome	Defective CYP11B1 causes AH4	"Defective CYP11B1 causes AH4";"Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4)";	3
http://bioregistry.io/reactome:R-HSA-5579015	Reactome	Defective CYP26B1 causes RHFCA	"Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA)";"Defective CYP26B1 causes RHFCA";	3
http://bioregistry.io/reactome:R-HSA-5579016	Reactome	Defective UGT1A4 causes hyperbilirubinemia	"Defective UGT1A4 causes hyperbilirubinemia";	6
http://bioregistry.io/reactome:R-HSA-5579013	Reactome	Defective CYP7B1 causes SPG5A and CBAS3	"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)";"Defective CYP7B1 causes SPG5A and CBAS3";	3
http://bioregistry.io/reactome:R-HSA-5579014	Reactome	Defective CYP27B1 causes VDDR1A	"Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A)";"Defective CYP27B1 causes VDDR1A";	3
http://bioregistry.io/reactome:R-HSA-5579011	Reactome	Defective CYP2U1 causes SPG56	"Defective CYP2U1 causes SPG56";"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)";	3
http://bioregistry.io/reactome:R-HSA-5579012	Reactome	Defective MAOA causes BRUNS	"Defective MAOA causes Brunner syndrome (BRUNS)";"Defective MAOA causes BRUNS";	3
http://bioregistry.io/reactome:R-HSA-5579010	Reactome	Defective CYP24A1 causes HCAI	"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)";"Defective CYP24A1 causes HCAI";	3
http://bioregistry.io/reactome:R-HSA-5579031	Reactome	Defective ACTH causes obesity and POMCD	"Defective ACTH causes obesity and POMCD";"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)";	2
http://bioregistry.io/reactome:R-HSA-5579032	Reactome	Defective TBXAS1 causes GHDD	"Defective TBXAS1 causes Ghosal hematodiaphyseal dysplasia (GHDD)";"Defective TBXAS1 causes GHDD";	3
http://bioregistry.io/reactome:R-HSA-5579030	Reactome	Defective CYP19A1 causes AEXS	"Defective CYP19A1 causes AEXS";"Defective CYP19A1 causes Aromatase excess syndrome (AEXS)";	3
http://bioregistry.io/reactome:R-HSA-1500620	Reactome	Meiosis	"Meiosis";	4
inoh:id628534669_ERK_cascade	INOH	ERK cascade ( FGF signaling pathway )	"ERK cascade ( FGF signaling pathway )";"ERK cascade ( FGF signaling pathway (C. elegans) )";	5
http://bioregistry.io/reactome:R-HSA-1500931	Reactome	Cell-Cell communication	"Cell-Cell communication";	6
biofactoid:3a407bc4-7c94-44a6-826c-29d0e3fa89be	Biofactoid	Activation of dsRNA-Dependent Protein Kinase R by miR-378 Sustains Metabolic Inflammation in Hepatic Insulin Resistance.	"Activation of dsRNA-Dependent Protein Kinase R by miR-378 Sustains Metabolic Inflammation in Hepatic Insulin Resistance.";	20
http://bioregistry.io/reactome:R-HSA-1502540	Reactome	Signaling by Activin	"Signaling by Activin";	25
inoh:id1680364695_N_Ribosyl_nicotinamide___Orthophosphate___Nicotinamide___D_Ribose_1_phosphate	INOH	N-Ribosyl-nicotinamide + Orthophosphate = Nicotinamide + D-Ribose 1-phosphate ( Nicotinate and Nicotinamide metabolism )	"N-Ribosyl-nicotinamide + Orthophosphate = Nicotinamide + D-Ribose 1-phosphate ( Nicotinate and Nicotinamide metabolism )";	2
biofactoid:ec1811b0-07b4-423a-b61d-38e99b7c5cef	Biofactoid	ERK2 MAP kinase regulates SUFU binding by multisite phosphorylation of GLI1.	"ERK2 MAP kinase regulates SUFU binding by multisite phosphorylation of GLI1.";	5
http://bioregistry.io/reactome:R-HSA-5423646	Reactome	Aflatoxin activation and detoxification	"Aflatoxin activation and detoxification";	48
http://bioregistry.io/reactome:R-HSA-5423599	Reactome	Diseases of Mismatch Repair (MMR)	"Diseases of Mismatch Repair (MMR)";	10
http://bioregistry.io/reactome:R-HSA-2243919	Reactome	Crosslinking of collagen fibrils	"Crosslinking of collagen fibrils";	30
inoh:id321117320_ERK_cascade	INOH	ERK cascade ( Insulin receptor signaling )	"ERK cascade ( Insulin receptor signaling (Mammal) )";"ERK cascade ( Insulin receptor signaling )";"ERK cascade ( Insulin receptor signaling (D. melanogaster) )";"ERK cascade ( Insulin receptor signaling (C. elegans) )";	7
panther:_antidiuretic_effects_s18_sa10_	PANTHER	antidiuretic effects	"antidiuretic effects";	0
inoh:id236516416_astrocyte_differentiation	INOH	astrocyte differentiation ( LIF signaling(JAK1 JAK2 STAT3) )	"astrocyte differentiation ( LIF signaling(JAK1 JAK2 STAT3) )";	0
inoh:id145277069__2_oxoglutarate____dihydrolipoyllysine_residue_succinyltransferase__lipoyllysine____dihydrolipoyllysine_residue_succinyltransferase__S_succinyldihydrolipoyllysine___CO2	INOH	2-oxoglutarate + [dihydrolipoyllysine-residue succinyltransferase] lipoyllysine = [dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine + CO2 ( Citrate cycle )	"2-oxoglutarate + [dihydrolipoyllysine-residue succinyltransferase] lipoyllysine = [dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine + CO2 ( Citrate cycle )";	4
